Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Ткач,40,от 90 000 до 180 000 KZT до вычета налогов,ТОО AZALA Textile,Вакансия опубликована 11 мая 2023 в Шымкенте,"Шымкент, улица Оразбаева, 62",сменный график,Полная занятость,Пользователь ПК;Работа в команде;Организационные навыки;Выносливость;Физическая выносливость;,https://almaty.hh.kz/vacancy/80273166,,
Банковский сотрудник,40,от 150 000 до 200 000 KZT на руки,ТОО Капитал - Надзор,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Пользователь ПК;Ведение переговоров;Телефонные переговоры;Желание расти и развиваться;Ответственность и пунктуальность;,https://almaty.hh.kz/vacancy/72248765,,
Оператор ЧПУ станка по обработке стекла,86,от 110 000 до 180 000 KZT на руки,ТОО Dana Trade(Дана Трейд),Вакансия опубликована 27 мая 2023 в Шымкенте,"Толебийский район, Ленгерское шоссе",сменный график,Полная занятость,Русский — A2 — Элементарный;Казахский — B1 — Средний;,https://almaty.hh.kz/vacancy/78629563,,Сервисное обслуживание/производство
Менеджер по взысканию ссудной задолженности,146,от 200 000 до 1 000 000 KZT на руки,ТОО Коллекторское агентство Hard,Вакансия опубликована 29 мая 2023 в Шымкенте,"Шымкент, проспект Тауке хана, 148",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80389195,,
Оператор-консультант на дому,121,от 43 000 до 47 000 руб. на руки,Инсофт,Вакансия опубликована 19 мая 2023 в Шымкенте,Алматы,удаленная работа,Полная занятость,Грамотная речь;Пользователь ПК;,https://almaty.hh.kz/vacancy/80726006,,
Пешеходный агент-исследователь Яндекс Карт,40,от 20 000 до 45 000 руб. на руки,Яндекс Крауд,Вакансия опубликована 2 мая 2023 в Шымкенте,Алматы,гибкий график,Частичная занятость,E9,https://almaty.hh.kz/vacancy/79982202,,
Пеший исследователь в Яндекс Карты,40,от 20 000 до 45 000 руб. на руки,Яндекс Крауд,Вакансия опубликована 25 мая 2023 в Шымкенте,Алматы,гибкий график,Частичная занятость,E9,https://almaty.hh.kz/vacancy/78687356,,
Банковский сотрудник,40,от 150 000 до 200 000 KZT на руки,ТОО Капитал - Надзор,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Пользователь ПК;Ведение переговоров;Телефонные переговоры;Желание расти и развиваться;Ответственность и пунктуальность;,https://almaty.hh.kz/vacancy/73615340,,
"Фармацевт аптечной сети, с. Темирлан",133,з/п не указана,"ТОО EUROPHARMA, ТМ (ТОО AK NIET GROUP)",Вакансия опубликована 9 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Работа в команде;Грамотность;Грамотная речь;Пользователь ПК;Консультирование клиентов;,https://almaty.hh.kz/vacancy/80197624,,Медицина
Банк,40,от 150 000 до 200 000 KZT на руки,ТОО Капитал - Надзор,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Пользователь ПК;Ведение переговоров;Телефонные переговоры;Желание расти и развиваться;Ответственность и пунктуальность;,https://almaty.hh.kz/vacancy/74031103,,
Исследователь города в Яндекс Карты,40,от 20 000 до 45 000 руб. на руки,Яндекс Крауд,Вакансия опубликована 25 мая 2023 в Шымкенте,Алматы,гибкий график,Частичная занятость,E9,https://almaty.hh.kz/vacancy/78689871,,
"IT-наставник для детей по разработке игр (Minecraft, Roblox)",96,до 80 000 руб. на руки,Skyeng,Вакансия опубликована 10 мая 2023 в Шымкенте,Алматы,удаленная работа,Частичная занятость,Разработка компьютерных Игр;Minecraft;Roblox;Программирование для детей;Преподаватель;Преподавание;Обучение;,https://almaty.hh.kz/vacancy/80255593,,IT
Банк саласы,40,от 150 000 до 200 000 KZT на руки,ТОО Капитал - Надзор,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/78266086,,
Машинист бульдозера,63,от 131 000 до 131 000 руб. на руки,ООО Дорожно-строительный трест № 1,Вакансия опубликована 22 мая 2023 в Шымкенте,Алматы,Вахтовый метод,Полная занятость,E9,https://almaty.hh.kz/vacancy/79700074,,
Банк саласы,40,от 150 000 до 200 000 KZT на руки,ТОО Капитал - Надзор,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/78266216,,
Банк саласы,40,от 150 000 до 200 000 KZT на руки,ТОО Капитал - Надзор,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/78277557,,
Консультант по What's App / Instagram Direct,3,от 145 000 до 208 000 KZT до вычета налогов,ТОО Детский магазин Uti,Вакансия опубликована 1 мая 2023 в Шымкенте,"Шымкент, проспект Кунаева, 39",сменный график,Полная занятость,Пользователь ПК;Грамотная речь;Работа в команде;Консультирование клиентов по телефону;оформление заказов;,https://almaty.hh.kz/vacancy/78898599,,Менеджмент
Медсестра / Медбрат,64,от 200 000 до 300 000 KZT до вычета налогов,ИП PODOSPECIFIC SHYMKENT,Вакансия опубликована 6 мая 2023 в Шымкенте,Алматы,сменный график,Полная занятость,"Клиентоориентированность;Работа с клиентами;Точность и внимательность к деталям;Работа с людьми;Консультирование клиентов;Работа в команде;Консультирование;Дружелюбие;умение проявлять внимание, заинтересованность, дружелюбие;Чистоплотность;Способность быстро обучаться;Русский — B2 — Средне-продвинутый;Казахский — C1 — Продвинутый;",https://almaty.hh.kz/vacancy/80177678,,Медицина
Мастер педикюра/медсестра/медбрат/фельдшер,61,от 200 000 до 300 000 KZT до вычета налогов,ИП PODOSPECIFIC SHYMKENT,Вакансия опубликована 12 мая 2023 в Шымкенте,Алматы,сменный график,Полная занятость,"умение слушать, давать компетентные советы, находить подход к клиентам;Желание учиться и развиваться;Консультирование клиентов;Русский — B1 — Средний;Казахский — C1 — Продвинутый;",https://almaty.hh.kz/vacancy/80373182,,
Помощник финансового контролера,40,з/п не указана,"ФудМастер, ТМ",Вакансия опубликована 17 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Английский язык;MS Excel;Экономический анализ;Анализ финансовых показателей;Готовность обучаться;,https://almaty.hh.kz/vacancy/80549223,,
Оператор центра поддержки,39,от 160 000 до 160 000 KZT до вычета налогов,ТОО IDIRIS SERVICE,Вакансия опубликована 4 мая 2023 в Шымкенте,"Шымкент, улица Казыбек би, 1",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80103443,,
Оператор оборудования,85,от 90 000 до 120 000 KZT на руки,ТОО AZALA Textile,Вакансия опубликована 18 мая 2023 в Шымкенте,"Шымкент, улица Оразбаева, 62",сменный график,Полная занятость,Ответственность;Внимательность;Самостоятельность;,https://almaty.hh.kz/vacancy/80646369,,Сервисное обслуживание/производство
Инженер-электрик,144,от 180 000 до 200 000 KZT до вычета налогов,ТОО ЗЕРДЕ-Керамика,Вакансия опубликована 28 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80512881,,Сервисное обслуживание/производство
Администратор,8,от 120 000 KZT на руки,ТОО Седьмой континент Казахстан,Вакансия опубликована 11 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,"Пользователь ПК;Работа в команде;Работа в условиях многозадачности;Умение слушать;Коммуникабельность, стрессоустойчивость;Стремление к профессиональному росту;Ответственность и пунктуальность;Стремление к карьерному росту;",https://almaty.hh.kz/vacancy/80310787,,
Cторчекер / Тайный покупатель,40,от 30 000 до 100 000 KZT на руки,ТОО Филиал GVG DANIŞMANLIK ANONIM ŞİRKETİ (Джи Ви Джи Данышманлык Аноним Ширкети),Вакансия опубликована 11 мая 2023 в Шымкенте,Алматы,полный день,Частичная занятость,E9,https://almaty.hh.kz/vacancy/80304240,,
Внутренний аудитор,16,з/п не указана,"ТОО Rixos Khadisha Shymkent, ТМ (Хадиша Отель, ТОО)",Вакансия опубликована 24 мая 2023 в Шымкенте,"Шымкент, улица Желтоксан, 17",полный день,Полная занятость,Сбор и анализ информации;Fidelio;Excel;Способность к обучению и восприятию информации;Подготовка отчетов;Казахский — B2 — Средне-продвинутый;Русский — B2 — Средне-продвинутый;Английский — A2 — Элементарный;,https://almaty.hh.kz/vacancy/80926184,,Финансы
Учитель английского языка,132,от 80 000 до 120 000 KZT на руки,ИП OOO Center,Вакансия опубликована 2 мая 2023 в Шымкенте,"Шымкент, Каратауский район, 1080",полный день,Полная занятость,гибкость;обучаемость;трудолюбие;честность;Русский — C1 — Продвинутый;Английский — B2 — Средне-продвинутый;,https://almaty.hh.kz/vacancy/80006769,,
Гис-специалист,40,от 200 000 KZT до вычета налогов,ТОО 2ГИС-Шымкент,Вакансия опубликована 25 мая 2023 в Шымкенте,"Шымкент, улица Рыскулова, 10А",полный день,Полная занятость,ArcGIS;MapInfo Professional;Картография;Грамотная речь;Работа в команде;Грамотность;Работа с большим объемом информации;Работа с базами данных;Сбор и анализ информации;Умение расставлять приоритеты;Геодезия и картография;,https://almaty.hh.kz/vacancy/81003945,,
Администратор ресепшен,8,от 100 000 до 250 000 KZT на руки,ТОО NOVA-Я,Вакансия опубликована 8 мая 2023 в Шымкенте,"Шымкент, проспект Кунаева, 31А",полный день,Полная занятость,Пользователь ПК;Грамотная речь;Работа в команде;Консультирование клиентов по телефону;Умение работать в команде;Грамотность;Консультирование клиентов;Казахский — C2 — В совершенстве;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80186187,,
Офисная работа,40,от 150 000 до 500 000 KZT на руки,ТОО Адилет-Казына,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Грамотная речь;Знание языков;Работа с компьютером;,https://almaty.hh.kz/vacancy/81243402,,
Хостес в ресторан Wok Wok,140,от 105 000 до 120 000 KZT на руки,ИП Аралова С.В.,Вакансия опубликована 2 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Грамотность;Работа в команде;Организаторские навыки;Творческое мышление;,https://almaty.hh.kz/vacancy/79970333,,
Администратор,8,от 100 000 до 120 000 KZT на руки,ИП Достар,Вакансия опубликована 28 мая 2023 в Шымкенте,"Шымкент, улица Ак Маржан, 4",полный день,Полная занятость,Работа в команде;Пользователь ПК;Грамотная речь;Ведение переговоров;Телефонные переговоры;Деловое общение;Умение работать в коллективе;Проведение опросов клиентов;Способность быстро обучаться;Знание компьютера;,https://almaty.hh.kz/vacancy/81168987,,
Администратор кафе,74,от 250 000 до 300 000 KZT на руки,ИП Нурлан,Вакансия опубликована 18 мая 2023 в Шымкенте,Туркестанская область,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80648101,,
Помощник бухгалтера в компанию «KOMEK PLUS»,18,от 120 000 до 150 000 KZT до вычета налогов,ИП KOMEK PLUS,Вакансия опубликована 23 мая 2023 в Шымкенте,"Шымкент, Тамерлановское шоссе",полный день,Полная занятость,1С: Бухгалтерия;Первичная бухгалтерская документация;Казахский — C1 — Продвинутый;Русский — C1 — Продвинутый;,https://almaty.hh.kz/vacancy/80862271,,Финансы
Проектировщик,40,от 150 000 до 200 000 KZT на руки,ТОО A.N ENGINEERING,Вакансия опубликована 26 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Русский — B1 — Средний;Казахский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/81069154,,
Рядовой бухгалтер,18,от 50 000 до 300 000 KZT на руки,ИП КБК,Вакансия опубликована 18 мая 2023 в Шымкенте,"Шымкент, проспект Тауке хана, 43",полный день,Полная занятость,оформление приходно-расходных документов;Казахский — C2 — В совершенстве;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80625852,,Финансы
Видеомонтажер-видеооператор,20,от 120 000 до 150 000 KZT на руки,ИП Жиеналы,Вакансия опубликована 25 мая 2023 в Шымкенте,"Шымкент, улица Казиева, Шымкент",сменный график,Частичная занятость,Видеомонтаж;Видеосъемка;Обработка видео;Adobe After Effect;Adobe Premier Pro;,https://almaty.hh.kz/vacancy/80990004,,Массмедиа
Менеджер по продажам автозапчастей,71,от 250 000 KZT на руки,"ТОО GIDRAN, ТОО",Вакансия опубликована 23 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80902743,,Менеджмент
Монтажник,78,з/п не указана,ИП ЩЕРБАКОВ А.,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,гибкий график,Полная занятость,Пользователь ПК;Работа в команде;Грамотная речь;,https://almaty.hh.kz/vacancy/81232230,,
Помощник бухгалтера,18,от 100 000 до 150 000 KZT до вычета налогов,ТОО УКЦ BUHGALTERIYA.KZ,Вакансия опубликована 10 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80260358,,Финансы
Ученик мастера для сервисного центра,111,от 60 000 до 200 000 KZT на руки,ИП IDEAL SERVICE,Вакансия опубликована 23 мая 2023 в Шымкенте,"Шымкент, проспект Республики, 1",полный день,Стажировка,Грамотная речь;Работа в команде;Навыки продаж;Клиентоориентированность;CRM;,https://almaty.hh.kz/vacancy/80899820,,Сервисное обслуживание/производство
Менеджер по туризму,72,от 150 000 до 500 000 KZT до вычета налогов,ИП Магазин Путешествий,Вакансия опубликована 15 мая 2023 в Шымкенте,"Шымкент, улица Аскарова, 3",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80422011,,
Менеджер в логистическую компанию,67,от 100 000 до 250 000 KZT на руки,ТОО Asia-Logistics I.R.,Вакансия опубликована 18 мая 2023 в Шымкенте,"Шымкент, проспект Кунаева, 3Б",полный день,Полная занятость,"Умение находить общий язык;Коммуникабельность, ответственность;Пользователь ПК;Работа в условиях многозадачности;",https://almaty.hh.kz/vacancy/79453702,,
Менеджер-консультант офисы в г.Шымкент,40,от 150 000 KZT на руки,ТОО МКО Сенim-VMY,Вакансия опубликована 22 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Пользователь ПК;Работа в команде;Грамотная речь;Грамотность;Умение расставлять приоритеты;,https://almaty.hh.kz/vacancy/80809677,,
Торговый представитель,129,от 150 000 до 400 000 KZT до вычета налогов,ТОО NURTAU distribution company,Вакансия опубликована 29 мая 2023 в Шымкенте,"Шымкент, Каратауский район, микрорайон Тассай",полный день,Полная занятость,Ориентация на результат;Умение работать в команде;Работа с возражениями;Активные продажи;,https://almaty.hh.kz/vacancy/81205016,,
Преподаватель по макраме,34,от 80 000 до 100 000 KZT до вычета налогов,ТОО Жас кеменгер 13,Вакансия опубликована 24 мая 2023 в Шымкенте,"Шымкент, микрорайон Нурсат-1, улица Измир",полный день,Частичная занятость,E9,https://almaty.hh.kz/vacancy/80923174,,Массмедиа
Лаборант по буровым растворам,79,от 130 000 до 150 000 KZT на руки,ТОО Smart Oil,Вакансия опубликована 16 мая 2023 в Шымкенте,"Шымкент, улица Исатая Тайманулы, 1",Вахтовый метод,Полная занятость,E9,https://almaty.hh.kz/vacancy/80498987,,Наука
Менеджер по управлению проектами,107,от 150 000 KZT на руки,ТОО OMG Kazakhstan,Вакансия опубликована 3 мая 2023 в Шымкенте,"Шымкент, улица Байтурсынова, 89/5",полный день,Полная занятость,Организация мероприятий;Ведение переговоров;Креативность;Интернет-реклама;Маркетинговые коммуникации;Казахский — B1 — Средний;Русский — C2 — В совершенстве;Английский — A2 — Элементарный;,https://almaty.hh.kz/vacancy/80019491,,IT
Логопед-дефектолог,132,от 100 000 до 150 000 KZT на руки,ТОО ÁDIL BULAQ-1,Вакансия опубликована 24 мая 2023 в Шымкенте,"Шымкент, улица Х. Пазикова, 1/1",полный день,Полная занятость,Работа в команде;Грамотная речь;Умение работать в коллективе;,https://almaty.hh.kz/vacancy/80924471,,
Бухгалтер-кассир,18,от 100 000 до 120 000 KZT до вычета налогов,ИП Bakyt,Вакансия опубликована 30 апреля 2023 в Шымкенте,"Шымкент, Тамерлановское шоссе, 21",полный день,Полная занятость,Бухгалтерский учет;Первичная бухгалтерская документация;1С: Зарплата и управление персоналом;,https://almaty.hh.kz/vacancy/79946586,,Финансы
Оператор АЗС,40,от 90 000 до 100 000 KZT до вычета налогов,ТОО Автогаз Трэйд,Вакансия опубликована 29 мая 2023 в Шымкенте,Алматы,сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/81236074,,
Мастер по лазерной эпиляции,56,от 100 000 до 250 000 KZT на руки,ИП Айгерім,Вакансия опубликована 16 мая 2023 в Шымкенте,"Шымкент, улица Байтерекова, 100",полный день,Полная занятость,Коммуникабельная;Честная;Доброжелательная;Умение общение с клиентами;Клиентоориентированность;Чистоплотная;Умение быстро научится;,https://almaty.hh.kz/vacancy/80469696,,Медицина
Торговый представитель,129,от 100 000 до 250 000 KZT на руки,ИП HOG-GROUP,Вакансия опубликована 8 мая 2023 в Шымкенте,Алматы,гибкий график,Полная занятость,Поиск и привлечение клиентов;Работа в команде;Грамотная речь;Умение работать в команде;Ответственность;Пунктуальность;Русский — C2 — В совершенстве;,https://almaty.hh.kz/vacancy/80194159,,
Менеджер по продажам логистических услуг,67,от 110 000 до 300 000 KZT до вычета налогов,ТОО Грузчиков-Сервис,Вакансия опубликована 23 мая 2023 в Шымкенте,"Шымкент, улица Гани Иляева, 47",полный день,Полная занятость,Пользователь ПК;Грамотная речь;Консультирование клиентов по телефону;Работа в команде;обработка входящей корреспонденции;,https://almaty.hh.kz/vacancy/80916609,,
Сервисный инженер,111,от 150 000 до 500 000 KZT до вычета налогов,ТОО Ivan heating,Вакансия опубликована 4 мая 2023 в Шымкенте,"Шымкент, улица Шаймерденова, 119",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80076472,,Сервисное обслуживание/производство
Инженер/Оператор станка с ЧПУ,86,от 120 000 KZT до вычета налогов,ТОО Казтехникас,Вакансия опубликована 25 мая 2023 в Шымкенте,"Шымкент, Каратауский район, микрорайон Таскен, 963",полный день,Полная занятость,Пользователь ПК;Работа в команде;Работа с оргтехникой;Поиск информации в интернет;,https://almaty.hh.kz/vacancy/80992815,,Сервисное обслуживание/производство
Консультант распространитель,40,от 80 000 до 85 000 KZT на руки,ТОО Rost C Ltd,Вакансия опубликована 18 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80626754,,
Монтажник,78,з/п не указана,ТОО СОБР Юг Security,Вакансия опубликована 25 мая 2023 в Шымкенте,"Шымкент, микрорайон Восток, 107/1",полный день,Полная занятость,Системы охранно-тревожной сигнализации;Технические системы и средства безопасности;Электрические системы и слаботочные системы;Системы безопасности;Монтаж оборудования;Прокладка кабелей;Системы видеонаблюдения;,https://almaty.hh.kz/vacancy/80997834,,
Врач-терапевт,24,от 60 000 до 100 000 KZT до вычета налогов,ТОО Институт медицины труда,Вакансия опубликована 10 мая 2023 в Шымкенте,Алматы,полный день,Частичная занятость,E9,https://almaty.hh.kz/vacancy/52388878,,Медицина
Помощник менеджера по работе с клиентами,54,от 70 000 до 90 000 KZT до вычета налогов,ТОО Ресурсный центр Академия права,Вакансия опубликована 26 мая 2023 в Шымкенте,"Шымкент, проспект Кунаева, 59",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81091588,,Менеджмент
Торговый представитель,129,от 120 000 до 500 000 KZT на руки,ТОО Tyl’pan,Вакансия опубликована 18 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80627534,,
Операторы колл центр,40,до 300 000 KZT на руки,ТОО Коллекторское агентство Капитал,Вакансия опубликована 17 мая 2023 в Шымкенте,"Шымкент, проспект Кунаева, 48",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80574840,,
Менеджер по взысканию ссудной задолженности,146,от 200 000 до 1 000 000 KZT на руки,ТОО Коллекторское агентство Hard,Вакансия опубликована 2 мая 2023 в Шымкенте,"Шымкент, проспект Тауке хана, 148",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/76472659,,
Менеджер по продажам,40,от 70 000 до 150 000 KZT на руки,ИП AltynUstaz,Вакансия опубликована 27 мая 2023 в Шымкенте,"Шымкент, улица Байтурсынова",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81140277,,
Оператор по уведомлению должников,40,от 90 000 до 100 000 KZT на руки,ТОО Финанс Контроль,Вакансия опубликована 1 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Грамотная речь;Пользователь ПК;Работа в команде;Грамотность;Умение работать в команде;Казахский — B2 — Средне-продвинутый;Русский — B2 — Средне-продвинутый;,https://almaty.hh.kz/vacancy/79952810,,
Оператор технологической линии производства композитной арматуры,85,от 150 000 KZT на руки,ТОО ИЛТИС ПЕТРОЛЕУМ,Вакансия опубликована 17 мая 2023 в Шымкенте,"Шымкент, улица Капал Батыра, 119",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80572066,,Сервисное обслуживание/производство
Коллектор (взыскание),40,з/п не указана,ТОО Коллекторское агентство Служба судебного Взыскания,Вакансия опубликована 15 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,Пользователь ПК;Работа в команде;Ведение переговоров;Телефонные переговоры;Умение работать в команде;,https://almaty.hh.kz/vacancy/80401737,,
Менеджер по работе с клиентами,71,з/п не указана,ИП Искаков А,Вакансия опубликована 24 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80930473,,Менеджмент
Менеджер проекта,107,от 120 000 до 120 000 KZT до вычета налогов,ТОО 5-Элемент,Вакансия опубликована 10 мая 2023 в Шымкенте,"Шымкент, проспект Абая, 28",полный день,Полная занятость,Пользователь ПК;Коммуникабельность;,https://almaty.hh.kz/vacancy/80206687,,IT
Торговый представитель,129,от 100 000 до 120 000 руб. на руки,ТОО Адал плэнт,Вакансия опубликована 18 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80668869,,
Менеджер по продажам,72,з/п не указана,ТОО Live Komilfo,Вакансия опубликована 14 мая 2023 в Шымкенте,Шымкент,полный день,Полная занятость,Коммуникабельность;Грамотность;Умение работать на пк;Ответственность;,https://almaty.hh.kz/vacancy/80392889,,
Администратор,8,от 70 000 KZT на руки,ТОО Даулет Диагностика,Вакансия опубликована 5 мая 2023 в Шымкенте,"Шымкент, улица Чокана Валиханова, 219",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80133247,,
Оператор производственной линии,85,от 110 000 до 130 000 KZT до вычета налогов,ТОО Компания WDA,Вакансия опубликована 4 мая 2023 в Шымкенте,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80081558,,Сервисное обслуживание/производство
