Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Web-разработчик,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""Добровольное общество инвалидов ""Умит""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,создание  и поддержка сайтов и приложений.. навыки фото и видеооператора;,https://enbek.kz/ru/vacancy/web-razrabotchik~2848436,Молодежная практика,IT
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Q-Inspection""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Разработка проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2848376,Молодежная практика,Строительство и архитектура
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Гормонтажпроект""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2847560,Молодежная практика,Строительство и архитектура
Инженер по проектно-сметной работе,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Гормонтажпроект""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Составление смет, сметных расчетов и иной установленной сметной документации;",https://enbek.kz/ru/vacancy/inzhener-po-proektno-smetnoi-rabote~2847561,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Гормонтажпроект""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2847563,Молодежная практика,Финансы
Инженер-технолог-металлург,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Управление технологическим процессом;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-metallurg~2847750,Молодежная практика,
Инженер-технолог-металлург,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Управление технологическим процессом;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-metallurg~2847751,Молодежная практика,
Сварщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Контактная сварка;,https://enbek.kz/ru/vacancy/svarshchik~2847752,Молодежная практика,Строительство и архитектура
Сварщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Контактная сварка;,https://enbek.kz/ru/vacancy/svarshchik~2847753,Молодежная практика,Строительство и архитектура
Инженер-механик (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение планово-профилактических и ремонтно-восстановительных работ;,https://enbek.kz/ru/vacancy/inzhener-mekhanik-(obshchii-profil)~2847754,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2847756,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2847757,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QNP-Education""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2847574,Молодежная практика,Менеджмент
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QNP-Education""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2847575,Молодежная практика,Менеджмент
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью фирма ""Дедал""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2840147,Молодежная практика,Сервисное обслуживание/производство
Инженер-эколог,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Казахстанский Институт Содействия Промышленности""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/inzhener-ekolog~2847207,Молодежная практика,Сервисное обслуживание/производство
Химик (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Казахстанский Институт Содействия Промышленности""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Химическая очистка воды с применением различных препаратов;,https://enbek.kz/ru/vacancy/khimik-(obshchii-profil)~2847208,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ORAZBAY""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2833041,Молодежная практика,Финансы
Административный секретарь,HR и секретариат,от 103 500 тенге,"Общественное объединение ""Общество инвалидов ""ӘДІЛЕТ""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,обязательно;,https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2833252,Молодежная практика,Менеджмент
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ақ бастау KZ""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка дизайна эскизов мультимедиа;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2833270,Молодежная практика,IT
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2833607,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2833608,Молодежная практика,IT
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2833609,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Аппарат акима города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2833678,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833679,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833865,Молодежная практика,Менеджмент
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Экономический анализ хозяйственно-финансовой деятельности;,https://enbek.kz/ru/vacancy/finansist~2833869,Молодежная практика,Финансы
Консультант по информационным системам,IT и телекоммуникации,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Тестирование нового функционала поддерживаемого продукта и интеграций с другими продуктами;,https://enbek.kz/ru/vacancy/konsultant-po-informacionnym-sistemam~2833972,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833973,Молодежная практика,Финансы
Архивариус,HR и секретариат,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/arkhivarius~2833974,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833979,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833980,Молодежная практика,Менеджмент
Инженер-радиотехник,IT и телекоммуникации,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/inzhener-radiotekhnik~2833981,Молодежная практика,IT
Помощник воспитателя,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр исследований и развития личности Талант-Менеджмент""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Чтение детям книг или рассказывание историй;,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya~2834312,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр исследований и развития личности Талант-Менеджмент""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2834313,Молодежная практика,
Плавильщик металла и сплавов,Производство,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,плавка металла;,https://enbek.kz/ru/vacancy/plavilshchik-metalla-i-splavov~2834592,Молодежная практика,Сервисное обслуживание/производство
Химик-аналитик,Наука и консалтинг,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,химический анализ метала;,https://enbek.kz/ru/vacancy/khimik-analitik~2834593,Молодежная практика,Наука
Электромонтер (общий профиль),Энергетика,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2834594,Молодежная практика,Сервисное обслуживание/производство
Техник по материаловедению,Производство,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Обеспечение бесперебойной работы  печи и оборудования;,https://enbek.kz/ru/vacancy/tekhnik-po-materialovedeniyu~2834595,Молодежная практика,Сервисное обслуживание/производство
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2835234,Молодежная практика,
Учитель черчения,Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-chercheniya~2835235,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped-defektolog~2835237,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ayala kz""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2835249,Молодежная практика,
Архитектор,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Обеспечение корректности и оптимальности архитектуры проекта;,https://enbek.kz/ru/vacancy/arkhitektor~2835435,Молодежная практика,Строительство и архитектура
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2835436,Молодежная практика,Финансы
Инженер по компьютерам,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Мониторинг и исправление неисправностей компьютерных систем и комплексов;,https://enbek.kz/ru/vacancy/inzhener-po-kompyuteram~2835437,Молодежная практика,IT
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2835438,Молодежная практика,Юриспруденция
Фасовщик,Производство,от 103 500 тенге,"ПК ""Абайская швейная фабрика"" ИП Гайсина Л.В.",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/fasovshchik~2835453,Молодежная практика,Сервисное обслуживание/производство
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Алтынай,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/smm-menedzher~2836032,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2836214,Молодежная практика,Журналистика
Юридический секретарь,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Консультирование работников предприятия;,https://enbek.kz/ru/vacancy/yuridicheskii-sekretar~2836215,Молодежная практика,Юриспруденция
Видеооператор,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Подготовка объектов, материалов для аудио (видео) продукции;",https://enbek.kz/ru/vacancy/videooperator~2836216,Молодежная практика,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Телерадиокомпания ""Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2836217,Молодежная практика,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ГИД Consult""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2836727,Молодежная практика,Финансы
Специалист канцелярии,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Отдел жилищной инспекции города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/specialist-kancelyarii~2836827,Молодежная практика,Менеджмент
Оператор-швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная инновационная компания ""Ютария ltd""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Заправка материала в машину, установление режимов плиссирования и гофрирования;",https://enbek.kz/ru/vacancy/operator-shveya~2837101,Молодежная практика,Сервисное обслуживание/производство
Техник-технолог (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Производственная инновационная компания ""Ютария ltd""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Контроль качества входящего сырья;,https://enbek.kz/ru/vacancy/tekhnik-tekhnolog-(obshchii-profil)~2837102,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ СЫЗДЫКОВ ЕРБОЛ САТЫБАЛДИЕВИЧ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2846493,Молодежная практика,Юриспруденция
Системный администратор,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""1С: Франчайзинг Караганда""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Восстановление параметров ПО сетевых устройств;,https://enbek.kz/ru/vacancy/sistemnyi-administrator~2846190,Молодежная практика,IT
Программист 1С,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""1С: Франчайзинг Караганда""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~2846191,Молодежная практика,IT
Кредитный менеджер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ipoteka Group Karaganda""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Выполнение расчетов и платежных обязательств;,https://enbek.kz/ru/vacancy/kreditnyi-menedzher~2846163,Молодежная практика,Финансы
Системный инженер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Обработка информации и проведение вычислительных работ;,https://enbek.kz/ru/vacancy/sistemnyi-inzhener~2844691,Молодежная практика,IT
Финансовый консультант,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Финансово-хозяйственная деятельность;,https://enbek.kz/ru/vacancy/finansovyi-konsultant~2844692,Молодежная практика,Финансы
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Администрирование ПО;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2844693,Молодежная практика,IT
Менеджер по онлайн-продажам,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ВАНИЕВ""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/menedzher-po-onlain-prodazham~2844694,Молодежная практика,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан по Карагандинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2829849,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,ЧСИ ДОСКЕЕВ АЙДАР БЛЯЛҰЛЫ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/deloproizvoditel~2830545,Молодежная практика,Менеджмент
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ ДОСКЕЕВ АЙДАР БЛЯЛҰЛЫ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2830546,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Частный фонд ""ҚОРҒАУ-АСТАНА""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2830561,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное предприятие ""Многопрофильная больница № 2 города Караганды"" управления здравоохранения Карагандинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2831551,Молодежная практика,Финансы
Биохимик,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""UniFarm21""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Регулирование расхода и утилизация химических реактивов;,https://enbek.kz/ru/vacancy/biokhimik~2831654,Молодежная практика,Медицина
Лаборант-исследователь (в области химии),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""UniFarm21""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Переработка химического сырья и производство химической продукции;,https://enbek.kz/ru/vacancy/laborant-issledovatel-(v-oblasti-khimii)~2831655,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Международный институт охраны труда""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/yurist~2832934,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,Частный судебный исполнитель Поляков Константин Сергеевич,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833506,Молодежная практика,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление образования Карагандинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2836067,Молодежная практика,Юриспруденция
Инженер по автоматизации,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Concern “EVOLUTION STRATEGY”",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Эксплуатация электронной аппаратуры и систем управления;,https://enbek.kz/ru/vacancy/inzhener-po-avtomatizacii~2836448,Молодежная практика,Сервисное обслуживание/производство
Оператор автоматических и полуавтоматических линий станков и установок,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Concern “EVOLUTION STRATEGY”",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Управление и регулировка станками для поддержания заданного технологического режима;,https://enbek.kz/ru/vacancy/operator-avtomaticheskikh-i-poluavtomaticheskikh-linii-stankov-i-ustanovok~2836449,Молодежная практика,Сервисное обслуживание/производство
Эколог,Энергетика,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Карагандинской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Охрана окружающей среды и экологической безопасности;,https://enbek.kz/ru/vacancy/ekolog~2842029,Молодежная практика,Сервисное обслуживание/производство
