Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Галактика 2020""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2927159,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Галактика 2020""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2927160,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,"ИП ""Сапарова А.Б.""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Математический анализ;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2926954,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"ИП ""Сапарова А.Б.""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2926955,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"ИП ""Сапарова А.Б.""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2926956,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,"ИП ""Султан""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2916365,Первое рабочее место,Менеджмент
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"ИП ""Султан""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/marketolog~2916377,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 103 500 тенге,"ИП ""Султан""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2916378,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"ИП ""Султан""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2916379,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""BNB EXPERT""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2916794,Молодежная практика,Юриспруденция
Инженер по землеустройству,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""BNB EXPERT""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Сопровождение систем по кадастру и ГИС;,https://enbek.kz/ru/vacancy/inzhener-po-zemleustroistvu~2916795,Молодежная практика,Строительство и архитектура
Геодезист,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""BNB EXPERT""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Камеральная обработка материалов инженерно -геодезических и -гидрографических работ;,https://enbek.kz/ru/vacancy/geodezist~2916796,Молодежная практика,Строительство и архитектура
Воспитатель,Образование и воспитание,от 103 500 тенге,"ИП ""КАРАТАЕВА Р М""",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2917642,Первое рабочее место,
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Қоғамдық келісім"" Управления внутренней политики Атырауской области",Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2917670,Молодежная практика,Финансы
Преподаватель языковой школы,Образование и воспитание,от 103 500 тенге,ИП SERPIN,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/prepodavatel-yazykovoi-shkoly~2917711,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП SERPIN,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Определение  четких  целей  уроков;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2917722,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,ИП Сауат 3050,Вакансия опубликована 14.02.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2918257,Молодежная практика,
Швея,Производство,от 103 500 тенге,"ИП ""ШИРИН""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Работы по пошиву изделий по индивидуальным заказам;,https://enbek.kz/ru/vacancy/shveya~2923920,Молодежная практика,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП Тауфихты ғұмыр,Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2923042,Молодежная практика,
Помощник воспитателя,Образование и воспитание,от 103 500 тенге,ИП Тауфихты ғұмыр,Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Чтение детям книг или рассказывание историй;,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya~2923041,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""Service Techno""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/bukhgalter~2912316,Молодежная практика,Финансы
Монтажник технологического оборудования и связанных с ним конструкций,Производство,от 103 500 тенге,"ИП ""Нұрмашева  А.С.""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,"Проведение работ по монтажу, установке оборудования;",https://enbek.kz/ru/vacancy/montazhnik-tekhnologicheskogo-oborudovaniya-i-svyazannykh-s-nim-konstrukcii~2912329,Первое рабочее место,Сервисное обслуживание/производство
Инженер пожарно-охранной сигнализации,Энергетика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ABM Smart Group""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Моделирование систем охранной и пожарной сигнализации;,https://enbek.kz/ru/vacancy/inzhener-pozharno-okhrannoi-signalizacii~2912351,Первое рабочее место,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент государственных доходов по Атырауской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2913246,Молодежная практика,Юриспруденция
Программист 1С,IT и телекоммуникации,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент государственных доходов по Атырауской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~2913247,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент государственных доходов по Атырауской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2913248,Молодежная практика,Финансы
Швея,Производство,от 103 500 тенге,ИП Бисенова,Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/shveya~2913993,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""ILANA""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2913997,Первое рабочее место,Финансы
Дизайнер по одежде,Производство,от 103 500 тенге,"ЖЕКЕ КӘСІПКЕР ""РАЙЯН""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Изготовление лекал;,https://enbek.kz/ru/vacancy/dizainer-po-odezhde~2914057,Первое рабочее место,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ЖЕКЕ КӘСІПКЕР ""РАЙЯН""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2914058,Первое рабочее место,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атырау Констракшн Сервисез Лтд""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2914179,Первое рабочее место,Менеджмент
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ИНВИТРО-Казахстан""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,"взятие биоматериала пациентов (кровь из вены, пальца, мазки); хранение и подготовка к транспортировке биоматериала; соблюдение санэпидрежима, правил асептики и антисептики; сервисное поведение.;",https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2915059,Молодежная практика,Медицина
Эколог,Наука и консалтинг,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент экологии по Атырауской области Комитета экологического регулирования и контроля Министерства экологии, геологии и природных ресурсов Республики Казахстан""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/ekolog~2915330,Молодежная практика,Наука
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""Turumgaliyev""",Вакансия опубликована 13.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2915574,Первое рабочее место,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"ИП Развивающий центр ""Алмуня""",Вакансия опубликована 12.02.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2913906,Первое рабочее место,
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 103 500 тенге,"ИП Развивающий центр ""Алмуня""",Вакансия опубликована 12.02.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2913969,Молодежная практика,Медицина
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"ИП Развивающий центр ""Алмуня""",Вакансия опубликована 12.02.2023,Адреса нет,полный день,Проектная работа,Адаптация к изменяющейся ситуации;,https://enbek.kz/ru/vacancy/logoped-defektolog~2913963,Первое рабочее место,
Воспитатель,Образование и воспитание,от 103 500 тенге,Коммунальное государственное казенное предприятие «Ясли-сад №11 «Таңшолпан» отдела образования города Атырау Управления образования Атырауской области»,Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2920329,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ОРДА Султан""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2916315,Первое рабочее место,
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета труда и социальной защиты Министерства труда и социальной защиты населения Республики Казахстан по Атырауской области""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2921243,Молодежная практика,Финансы
Инженер-энергетик,Энергетика,от 103 500 тенге,"Государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства Атырауской области""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Оперативные переключения в распределительных сетях;,https://enbek.kz/ru/vacancy/inzhener-energetik~2921202,Первое рабочее место,Сервисное обслуживание/производство
Инженер-энергетик,Энергетика,от 103 500 тенге,"Государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства Атырауской области""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Оперативные переключения в распределительных сетях;,https://enbek.kz/ru/vacancy/inzhener-energetik~2921203,Первое рабочее место,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства Атырауской области""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2921205,Молодежная практика,Юриспруденция
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Детский сад ""AYALA""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2920291,Молодежная практика,
Инженер по гражданскому строительству,Строительство и архитектура,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр Генерального плана"" государственного учреждения ""Городской отдел архитектуры и градостроительства""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Руководство строительством объектов;,https://enbek.kz/ru/vacancy/inzhener-po-grazhdanskomu-stroitelstvu~2919912,Молодежная практика,Строительство и архитектура
Архитектор-дизайнер,Строительство и архитектура,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр Генерального плана"" государственного учреждения ""Городской отдел архитектуры и градостроительства""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Разработка проектной документации;,https://enbek.kz/ru/vacancy/arkhitektor-dizainer~2919913,Молодежная практика,Строительство и архитектура
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр Генерального плана"" государственного учреждения ""Городской отдел архитектуры и градостроительства""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Разработка и проверка рабочих чертежей по эскизам инженеров и конструкторов;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2919914,Молодежная практика,Строительство и архитектура
Архитектор,Строительство и архитектура,от 103 500 тенге,"Коммунальное государственное учреждение ""Центр Генерального плана"" государственного учреждения ""Городской отдел архитектуры и градостроительства""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Определение элементов архитектуры системы;,https://enbek.kz/ru/vacancy/arkhitektor~2919915,Молодежная практика,Строительство и архитектура
Ассистент по работе с персоналом,HR и секретариат,от 103 500 тенге,"Филиал ""Fluor Kazakhstan Inc. (Флюор Казахстан Инк.)""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/assistent-po-rabote-s-personalom~2918266,Молодежная практика,Менеджмент
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"ИП ""Каусар""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2919555,Молодежная практика,
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"ИП ""Нургалиев""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/marketolog~2908753,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 103 500 тенге,"ИП ""Нургалиев""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2908754,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"ИП ""Нургалиев""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение кассовых операций;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2908755,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атырау Констракшн Сервисез Лтд""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2908764,Молодежная практика,IT
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атырау Констракшн Сервисез Лтд""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/marketolog~2908765,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атырау Констракшн Сервисез Лтд""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2908766,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Атырау Констракшн Сервисез Лтд""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2908767,Молодежная практика,Финансы
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ESS Services""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Разработка маркетинговых мероприятий для продвижения товара;,https://enbek.kz/ru/vacancy/marketolog~2908768,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ESS Services""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2908769,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ESS Services""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2908770,Молодежная практика,Финансы
Швея,Производство,от 103 500 тенге,ИП ЖАУМБАЕВА А.К.,Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,"Умение определять дефекты материалов, кроя, полуфабрикатов и изделий;",https://enbek.kz/ru/vacancy/shveya~2908797,Молодежная практика,Сервисное обслуживание/производство
Сварщик,Строительство и архитектура,от 103 500 тенге,"ИП ""Батыс Сити""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Контактная сварка;,https://enbek.kz/ru/vacancy/svarshchik~2908974,Молодежная практика,Строительство и архитектура
Инженер-механик (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Caspiy Lana Atyrau""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,"Техническое обслуживание и ремонт установок, оборудования;",https://enbek.kz/ru/vacancy/inzhener-mekhanik-(obshchii-profil)~2909781,Первое рабочее место,Сервисное обслуживание/производство
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Самға журегім""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2909884,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"ИП ""Галимжановна""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2909889,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"ИП ""АРАЛОВА Э.У.""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2910070,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""Абилова""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2910502,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ABS.KZ""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2911281,Молодежная практика,Финансы
Кредитный агент,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Микрофинансовая организация ""R-Finance""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,"Консультирование клиентов о продуктах, ценах, наличии или условии кредитования;",https://enbek.kz/ru/vacancy/kreditnyi-agent~2911559,Первое рабочее место,Финансы
Главный строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Коммунальное обслуживание жилых домов города""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Контроль соответствия разработанной  ПСД требованиям госнормативов;,https://enbek.kz/ru/vacancy/glavnyi-stroitel~2911620,Первое рабочее место,Строительство и архитектура
Фельдшер общей практики,Медицина и фармацевтика,от 103 500 тенге,"Коммунальное государственное предприятие на праве хозяйственного ведения ""Атырауская городская поликлиника №7"" Управления здравоохранения Атырауской области",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,"Санитарный надзор, организация и проведение противоэпидемических мероприятий;",https://enbek.kz/ru/vacancy/feldsher-obshchei-praktiki~2911754,Молодежная практика,Медицина
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QAZZOR""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Организация работы офиса;,https://enbek.kz/ru/vacancy/ofis-menedzher~2911772,Первое рабочее место,Менеджмент
Техник по учету,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Syndicat""",Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/tekhnik-po-uchetu~2911775,Первое рабочее место,Менеджмент
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ ПРИДАНОВА ОЛЬГА ВЛАДИМИРОВНА,Вакансия опубликована 10.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2912224,Молодежная практика,Юриспруденция
Программист-аналитик,IT и телекоммуникации,от 103 500 тенге,"ИП ""ЮНЫЕ ТАЛАНТЫ""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Администрирование web-ресурса;,https://enbek.kz/ru/vacancy/programmist-analitik~2918665,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ ТАНАУОВА ЖАНАР САЛАУАТОВНА,Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2918551,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ ТАНАУОВА ЖАНАР САЛАУАТОВНА,Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2918552,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,ЧСИ ЕСКУЛОВ БОЛАТ КАРАБАЛАЕВИЧ,Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2918261,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Атырауской области""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Применение международных стандартов финансовой отчетности;,https://enbek.kz/ru/vacancy/finansist~2918196,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Ревизионная комиссия по Атырауской области""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2918195,Молодежная практика,Юриспруденция
Преподаватель языковой школы,Образование и воспитание,от 103 500 тенге,JOY school,Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия по практике целевого языка;,https://enbek.kz/ru/vacancy/prepodavatel-yazykovoi-shkoly~2918116,Первое рабочее место,
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,КЕНЖЕСОВА ГУЛДАРЬЯ ТУРСЫНАЛИЕВНА,Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2917988,Первое рабочее место,Журналистика
Преподаватель вокала (пения),Образование и воспитание,от 103 500 тенге,ИП Aiman-Sholpan,Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Владение различными стилями и направлениями в музыке;,https://enbek.kz/ru/vacancy/prepodavatel-vokala-(peniya)~2917867,Первое рабочее место,
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление полиции города Атырау Департамента полиции Атырауской области Министерства внутренних дел Республики Казахстан""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2916989,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Каспий ПромБез""",Вакансия опубликована 09.02.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2916714,Молодежная практика,Финансы
