Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Техник-теплотехник,Энергетика,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение отчетности;,https://enbek.kz/ru/vacancy/tekhnik-teplotekhnik~2800105,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2800106,Молодежная практика,Юриспруденция
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2800107,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2800108,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2800109,Молодежная практика,Финансы
Техник-теплотехник,Энергетика,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,"Пуск и наладка тепловых сетей, контроль за режимом их работы;",https://enbek.kz/ru/vacancy/tekhnik-teplotekhnik~2800110,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественный фонд ""Мейірімді Ана""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/bukhgalter~2800641,Молодежная практика,Финансы
Библиотекарь,Культура и спорт,от 103 500 тенге,"Коммунальное государственное учреждение ""Центральная городская библиотека"" акимата города Актау",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Организация работы библиотеки;,https://enbek.kz/ru/vacancy/bibliotekar~2796391,Молодежная практика,
Инженер по землеустройству,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Управление земельных отношений Мангистауской области""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Сопровождение систем по кадастру и ГИС;,https://enbek.kz/ru/vacancy/inzhener-po-zemleustroistvu~2797076,Молодежная практика,Строительство и архитектура
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП САГЫНБЕКОВ А.А.,Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2797220,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Шуағыңды шаш""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2797449,Молодежная практика,Финансы
Инженер по информационно-вычислительной системе,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""БиКаДа""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Выполнение требований технических заданий на компьютерное аппаратное обеспечение;,https://enbek.kz/ru/vacancy/inzhener-po-informacionno-vychislitelnoi-sisteme~2797556,Первое рабочее место,IT
Монтажник связи-линейщик,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""БиКаДа""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Монтаж оборудования на инженерных сетях;,https://enbek.kz/ru/vacancy/montazhnik-svyazi-lineishchik~2797559,Первое рабочее место,IT
Монтажник связи-кабельщик,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""БиКаДа""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Монтаж кабельных сетей;,https://enbek.kz/ru/vacancy/montazhnik-svyazi-kabelshchik~2797563,Молодежная практика,IT
Финансист,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Актауский городской центр оказания специальных социальных услуг"" Актауского городского отдела занятости и социальных программ",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Анализ результатов финансовых операций;,https://enbek.kz/ru/vacancy/finansist~2798054,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Коммунальное государственное учреждение ""Актауский городской центр оказания специальных социальных услуг"" Актауского городского отдела занятости и социальных программ",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2798055,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Happy garden""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2798099,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел занятости и социальных программ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/ekonomist~2798232,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел занятости и социальных программ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2798233,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел занятости и социальных программ""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2798234,Молодежная практика,Юриспруденция
Ветеринарный врач,Медицина и фармацевтика,от 103 500 тенге,"Государственное учреждение ""Актауская городская территориальная инспекция Комитета ветеринарного контроля и надзора Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 29.12.2022,Адреса нет,полный день,Проектная работа,Ветеринарный учет и отчетность;,https://enbek.kz/ru/vacancy/veterinarnyi-vrach~2798288,Молодежная практика,Медицина
Кассир,Финансы и бухучет,от 103 500 тенге,ТРУМОВА,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/kassir~2803902,Первое рабочее место,Финансы
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ИНВИТРО-Казахстан""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,"взятие биоматериала пациентов (кровь из вены, пальца, мазки); хранение и подготовка к транспортировке биоматериала; соблюдение санэпидрежима, правил асептики и антисептики; сервисное поведение.;",https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2802060,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"Канцелярия Специализированного межрайонного суда по делам несовершеннолетных филиала республиканского государственного учреждения ""Администратор судов по Мангистауской области"" Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)»",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2793826,Молодежная практика,Юриспруденция
Ведущий программы (средней квалификации),Культура и спорт,от 103 500 тенге,Коммунальное государственное учреждение «культурно-досуговый комплекс «Актауский городской центр общественного развития» акимата города Актау,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,"Разработка планов, мероприятий, графиков;",https://enbek.kz/ru/vacancy/vedushchii-programmy-(srednei-kvalifikacii)~2794376,Первое рабочее место,
Швея,Производство,от 103 500 тенге,"Общественное объединение инвалидов ""АМАНАТ ЖӘРДЕМ""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2794509,Молодежная практика,Сервисное обслуживание/производство
Программист 1С,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел регистрации актов гражданского состояния""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-1s~2794790,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел регистрации актов гражданского состояния""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2794791,Молодежная практика,Юриспруденция
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП ЧАЛКАРОВА А.К,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2794822,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП ЧАЛКАРОВА А.К,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/logoped-defektolog~2794823,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП ЧАЛКАРОВА А.К,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Разработка обучающих программ;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2794824,Молодежная практика,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,ИП ЧАЛКАРОВА А.К,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Рефлексия и анализ педагогической деятельности;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2794825,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП ЧАЛКАРОВА А.К,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2794826,Молодежная практика,
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Бюджетное планирование;,https://enbek.kz/ru/vacancy/ekonomist~2795070,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2795071,Молодежная практика,IT
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yuriskonsult~2795072,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/deloproizvoditel~2795075,Первое рабочее место,Менеджмент
Инженер ПТО,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""АЛАШ КОНСТРАКШН""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Составление сметной стоимости строительства и разработка документации;,https://enbek.kz/ru/vacancy/inzhener-pto~2795210,Первое рабочее место,Строительство и архитектура
Бухгалтер-кассир,Финансы и бухучет,от 103 500 тенге,ИП Тулпекова Акерке Жумагалиевна,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter-kassir~2795211,Первое рабочее место,Финансы
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП Карабалина Г.А.,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2795264,Первое рабочее место,
Учитель технологии,Образование и воспитание,от 103 500 тенге,ИП Карабалина Г.А.,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/uchitel-tekhnologii~2795265,Первое рабочее место,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,ИП Карабалина Г.А.,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2795266,Первое рабочее место,
Учитель физической культуры и спорта,Культура и спорт,от 103 500 тенге,ИП Карабалина Г.А.,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2795267,Первое рабочее место,
Учитель музыки,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Профессиональная игра на инструменте;,https://enbek.kz/ru/vacancy/uchitel-muzyki~2795271,Первое рабочее место,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2795272,Первое рабочее место,
Детский психолог,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Исследование динамики психических нарушений;,https://enbek.kz/ru/vacancy/detskii-psikholog~2795273,Первое рабочее место,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2795274,Первое рабочее место,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2795275,Первое рабочее место,
Учитель технологии,Образование и воспитание,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Развитие творческих способностей учащихся;,https://enbek.kz/ru/vacancy/uchitel-tekhnologii~2795276,Первое рабочее место,
Административный секретарь,HR и секретариат,от 103 500 тенге,"Общественный фонд ""Өркениетті келешек""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2795277,Первое рабочее место,Менеджмент
Педагог-организатор,Образование и воспитание,от 103 500 тенге,"Молодежное общественное объединение ""Түпқараған жастары""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/pedagog-organizator~2795292,Молодежная практика,
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,ИП САБАНОВ ҚУАНЫШБЕК МҰҚАНҒАЛИҰЛЫ,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Подготовка дизайна эскизов мультимедиа;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2795293,Первое рабочее место,IT
Техник-электрик,Энергетика,от 103 500 тенге,"Мангистауское областное молодежное общественное объединение ""За будущее Казахстана""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Электромонтаж освещения и осветительных сетей;,https://enbek.kz/ru/vacancy/tekhnik-elektrik~2795294,Первое рабочее место,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Gold Caspiy""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2795295,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Gold Caspiy""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2795296,Первое рабочее место,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""CinemaTechnology""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2795297,Первое рабочее место,IT
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""CinemaTechnology""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2795298,Первое рабочее место,IT
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""CinemaTechnology""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2795299,Первое рабочее место,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,КХ АЙСА ДАНИЯР АЙСАҰЛЫ,Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2795300,Первое рабочее место,Финансы
Административный секретарь,HR и секретариат,от 103 500 тенге,"Филиал товарищества с ограниченной ответственностью ""КМГ Инжиниринг"" ""КазНИПИмунайгаз""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Административные работы;,https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2795359,Молодежная практика,Менеджмент
Геолог,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Филиал товарищества с ограниченной ответственностью ""КМГ Инжиниринг"" ""КазНИПИмунайгаз""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,Сбор и анализ первичной геологической информации;,https://enbek.kz/ru/vacancy/geolog~2795362,Молодежная практика,
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Мангыстауский областной филиал акционерного общества ""Республиканская Телерадиокорпорация ""Казахстан""",Вакансия опубликована 28.12.2022,Адреса нет,полный день,Проектная работа,"Поддержка веб-страницы компании в Интернете, социальных сетях;",https://enbek.kz/ru/vacancy/zhurnalist~2795490,Первое рабочее место,Журналистика
Юрист,Юриспруденция,от 103 500 тенге,"ИП ""Амирхан""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2791003,Первое рабочее место,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Кур-Шер""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2791568,Молодежная практика,Финансы
Психолог,Медицина и фармацевтика,от 103 500 тенге,"коммунальное государственное учреждение ""Центр поддержки семьи ""Жанұя"" акимата города Актау""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Определение психотипа клиента по вербальным и невербальным признакам;,https://enbek.kz/ru/vacancy/psikholog~2791638,Молодежная практика,Медицина
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧАСТНЫЙ НОТАРИУС ТУРКПЕНБАЕВА ЗАИРА ЖЫЛКИБАЕВНА,Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Представительство в суде по гражданским делам предприятия;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2791692,Молодежная практика,Юриспруденция
Техник по кадастру и землеустройству,Строительство и архитектура,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация"" Правительство для граждан"" по Мангистауской области",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,"Проводить технические измерения различных помещений, составлять план и спецификацию помещений;",https://enbek.kz/ru/vacancy/tekhnik-po-kadastru-i-zemleustroistvu~2791798,Молодежная практика,Строительство и архитектура
Техник по государственному техническому обследованию строений и сооружений,Строительство и архитектура,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация"" Правительство для граждан"" по Мангистауской области",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Знание основ техники безопасности на строительной площадке;,https://enbek.kz/ru/vacancy/tekhnik-po-gosudarstvennomu-tekhnicheskomu-obsledovaniyu-stroenii-i-sooruzhenii~2791800,Молодежная практика,Строительство и архитектура
Помощник юриста,Юриспруденция,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация"" Правительство для граждан"" по Мангистауской области",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2791801,Молодежная практика,Юриспруденция
Педагог-организатор,Образование и воспитание,от 103 500 тенге,"ИП ""Бисенбаев Ж.""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/pedagog-organizator~2791895,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Каспий-Аудит""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2791938,Молодежная практика,Финансы
Инженер-сметчик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""АЛАШ КОНСТРАКШН""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Составление сметной стоимости строительства и разработка документации;,https://enbek.kz/ru/vacancy/inzhener-smetchik~2791945,Молодежная практика,Строительство и архитектура
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент казначейства по Мангистауской области Комитета казначейства Министерства финансов Республики Казахстан""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2791974,Молодежная практика,Юриспруденция
Специалист по сопровождению программного обеспечения,IT и телекоммуникации,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент казначейства по Мангистауской области Комитета казначейства Министерства финансов Республики Казахстан""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Работа с программным обеспечением;,https://enbek.kz/ru/vacancy/specialist-po-soprovozhdeniyu-programmnogo-obespecheniya~2791975,Молодежная практика,IT
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент казначейства по Мангистауской области Комитета казначейства Министерства финансов Республики Казахстан""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/ekonomist~2791976,Молодежная практика,Финансы
Статистик,Наука и консалтинг,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан по Мангистауской области""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,"Мониторинг работы БД, сбор статистической информации о работе БД;",https://enbek.kz/ru/vacancy/statistik~2792070,Молодежная практика,Наука
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан по Мангистауской области""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2792071,Молодежная практика,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Бюро национальной статистики Агентства по стратегическому планированию и реформам Республики Казахстан по Мангистауской области""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,ПОМОЩНИК;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2792072,Молодежная практика,Финансы
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,"Общественное объединение инвалидов ""РУХАНИЯТ""",Вакансия опубликована 27.12.2022,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2792258,Молодежная практика,Финансы
