Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
"IT-наставник для детей по разработке игр (Minecraft, Roblox)",96,до 80 000 руб. на руки,Skyeng,Вакансия опубликована 10 мая 2023 в Усть-Каменогорске,Алматы,удаленная работа,Частичная занятость,Разработка компьютерных Игр;Minecraft;Roblox;Программирование для детей;Преподаватель;Преподавание;Обучение;,https://almaty.hh.kz/vacancy/80255599,,IT
Электромонтер сетей и связи,112,от 180 000 KZT на руки,ТОО Adicom2000 (Адиком2000),Вакансия опубликована 29 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80583047,,IT
Электромеханик Группы строительства сети,111,от 170 000 KZT до вычета налогов,АО Транстелеком,Вакансия опубликована 5 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,Ответственность;,https://almaty.hh.kz/vacancy/80133741,,Сервисное обслуживание/производство
Координатор промо активностей в г. Усть-Каменогорск,71,з/п не указана,ТОО Pro Triniti,Вакансия опубликована 29 мая 2023 в Усть-Каменогорске,Алматы,гибкий график,Частичная занятость,Работа в команде;Организаторские навыки;Проведение промо акций;Подбор персонала;Документальное сопровождение;Контроль работы промоутеров;Многозадачность;Подбор сотрудников;Закупка рекламных материалов;Деловая коммуникация;Организация промо акций;Умение планировать;Отчетность;,https://almaty.hh.kz/vacancy/79969134,,Менеджмент
Администратор шоу-рума,72,от 180 000 до 180 000 KZT на руки,ТОО ALAN MOTORS,Вакансия опубликована 5 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80144300,,
Помощник / помощница технолога в приготовлении сыров,40,з/п не указана,ИП Кривопалова А.Н,Вакансия опубликована 12 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, Элеваторная улица, 21",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80376987,,
Cторчекер / Тайный покупатель,40,от 30 000 до 100 000 KZT на руки,ТОО Филиал GVG DANIŞMANLIK ANONIM ŞİRKETİ (Джи Ви Джи Данышманлык Аноним Ширкети),Вакансия опубликована 11 мая 2023 в Усть-Каменогорске,Алматы,гибкий график,Частичная занятость,E9,https://almaty.hh.kz/vacancy/80304188,,
Администратор регистратуры,8,от 200 000 KZT до вычета налогов,ТОО АЛТЫНСТОМ,Вакансия опубликована 21 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,Деловая коммуникация;Пользователь ПК;Грамотная речь;Коммуникация;Продуктивность;Умение работать с людьми;Способность работать с документами;,https://almaty.hh.kz/vacancy/80779278,,
Оператор упаковки/расфасовки молочной продукции,85,от 220 000 KZT до вычета налогов,ТОО Корпорация Восток-Молоко,Вакансия опубликована 11 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, Самарское шоссе, 5",сменный график,Полная занятость,Пользователь ПК;Internet;Google Chrome;Материальная ответственность;,https://almaty.hh.kz/vacancy/80270651,,Сервисное обслуживание/производство
Фармацевт склада,133,з/п не указана,ТОО АлтайМедика,Вакансия опубликована 24 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80940184,,Медицина
Стажер рубщика,40,от 180 000 KZT до вычета налогов,ТОО Porkum,Вакансия опубликована 29 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, проспект Нурсултана Назарбаева",полный день,Стажировка,Опрятность;Готовность обучаться;Не конфликтность;Ответственность и пунктуальность;,https://almaty.hh.kz/vacancy/81218927,,
Оператор 1С,113,до 185 000 KZT до вычета налогов,ТОО МФО Береке,Вакансия опубликована 26 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,Оператор ПК;Грамотность;Офисная техника;Знание MS Office;1С: Документооборот;Работа с существующей базой клиентов;Быстрая скорость печати;,https://almaty.hh.kz/vacancy/81081160,,IT
Электромонтер,143,от 230 000 до 400 000 KZT на руки,ТОО Drive Industrial Systems,Вакансия опубликована 17 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,"Чтение электросхем;Работа с электроинструментом;Коммуникабельность, ответственность;Умение работать в команде;Электромонтажные работы;Монтаж оборудования;",https://almaty.hh.kz/vacancy/80618741,,Сервисное обслуживание/производство
Оператор на аттракционы,40,з/п не указана,ИП Никипелов С.С.,Вакансия опубликована 12 мая 2023 в Усть-Каменогорске,Усть-Каменогорск,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80352207,,
Вахтер,40,от 45 000 KZT до вычета налогов,ТОО Вектор Про (ТМ Мир дерева),Вакансия опубликована 19 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Михаила Чистякова, 11",сменный график,Частичная занятость,E9,https://almaty.hh.kz/vacancy/80706653,,
Помощник бухгалтера,18,до 150 000 KZT на руки,ТОО Қыран Агро Шығыс,Вакансия опубликована 22 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, проспект Абая, 205",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80821145,,Финансы
Оператор ПК,84,от 140 000 до 150 000 KZT на руки,ТОО Восток-Молоко,Вакансия опубликована 16 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Новаторов, 10",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80482493,,IT
Менеджер по закупкам/Специалист по логистике и ВЭД,66,от 300 000 KZT до вычета налогов,ТОО TransMentor,Вакансия опубликована 13 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Кабанбай батыра, 49",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80381656,,Менеджмент
Тренер - инструктор тренажёрного зала,138,от 70 000 до 200 000 KZT на руки,ИП ЕРАСОВ А. А,Вакансия опубликована 24 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80927497,,
Акушерка/акушер,64,з/п не указана,Учреждение Амбулаторный центр,Вакансия опубликована 25 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, проспект Абая, 18",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81010888,,Медицина
Формовщик стеклопластиковых изделий,40,от 200 000 до 350 000 KZT на руки,ТОО Din Tex,Вакансия опубликована 12 мая 2023 в Усть-Каменогорске,Усть-Каменогорск,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80334855,,
Специалист по обслуживанию и ремонту,40,от 70 000 до 200 000 KZT на руки,ИП Крэйзирайдер,Вакансия опубликована 24 мая 2023 в Усть-Каменогорске,Усть-Каменогорск,гибкий график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80920403,,
Мастер ногтевого сервиса,61,от 120 000 KZT на руки,ИП Медведева Я.О,Вакансия опубликована 23 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Максима Горького, 64",полный день,Полная занятость,Маникюр;Педикюр;Креативность;Обучение и развитие;,https://almaty.hh.kz/vacancy/80855929,,
Менеджер по продажам,40,от 180 000 KZT до вычета налогов,Филиал ТОО КазСвет Group в городе Усть-Каменогорск.,Вакансия опубликована 5 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Сагадата Нурмагамбетова, 4",полный день,Полная занятость,Пользователь ПК;Грамотная речь;Поиск и привлечение клиентов;Телефонные переговоры;Холодные продажи;оформление документации;,https://almaty.hh.kz/vacancy/78824602,,
Оператор аттракциона,40,от 100 000 KZT на руки,ТОО 710 OIL,Вакансия опубликована 7 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79018674,,
Помощник менеджера по продажам,54,от 80 000 KZT на руки,ТОО Tanauto Vostok,Вакансия опубликована 19 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Металлургов, 14А",полный день,Полная занятость,Пользователь ПК;Грамотная речь;Работа в команде;Навыки продаж;Грамотность;,https://almaty.hh.kz/vacancy/80685020,,Менеджмент
Агроном Биолог,7,от 130 000 до 140 000 KZT на руки,"Гос. корп. ВКО КАРАНТИННАЯ ЛАБОРАТОРИЯ, ФИЛИАЛ ГУ РЦ КАРАНТИНА РАСТЕНИЙ КОМИТЕТА ГОСУДАРСТВЕННОЙ ИНСПЕКЦИИ В АКМ СЕЛЬСКОГО ХОЗЯЙСТВА РК",Вакансия опубликована 2 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/79961595,,
Фармацевт - провизор,133,от 150 000 KZT на руки,ИП АБДУЛАЕВ ВАСИФ ЯВАР-ОГЛЫ,Вакансия опубликована 15 мая 2023 в Усть-Каменогорске,Алматы,сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80427606,,Медицина
Монтажник - рекламщик,78,от 150 000 KZT на руки,ИП Агапеева О.А,Вакансия опубликована 29 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Серикбаева, 1К1",полный день,Полная занятость,Работа в команде;Наружная реклама;,https://almaty.hh.kz/vacancy/81197655,,
Повар в столовую,94,от 165 000 до 190 000 KZT на руки,ИП Нечепуренко А.М,Вакансия опубликована 29 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/81198414,,
Пиццерист (повар завтраков),94,до 187 000 KZT на руки,ИП Нечепуренко А.М,Вакансия опубликована 4 мая 2023 в Усть-Каменогорске,Усть-Каменогорск,сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80089735,,
Токарь,128,от 250 000 KZT до вычета налогов,ТОО СКРП Полиус,Вакансия опубликована 24 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80923720,,Сервисное обслуживание/производство
Торговый представитель на регион и город,129,от 150 000 до 300 000 KZT на руки,ИП Заря УК,Вакансия опубликована 24 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Кабанбай Батыра, 23/2",полный день,Полная занятость,Активные продажи;Развитие продаж;Планирование продаж;Ориентация на результат;Навыки переговоров;работа с текущей базой клиентов;Мерчендайзинг;Умение работать в коллективе;Умение планировать;,https://almaty.hh.kz/vacancy/80948088,,
Слесарь-электрик по ремонту электрооборудования,143,от 240 000 KZT до вычета налогов,ТОО СКРП Полиус,Вакансия опубликована 2 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,"ответственный, целеустремленный профессионал своего дела;",https://almaty.hh.kz/vacancy/79961114,,Сервисное обслуживание/производство
Моторист багерной насосной,40,з/п не указана,ТОО Усть-Каменогорская ТЭЦ,Вакансия опубликована 16 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, Промышленная улица, 2",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80488649,,
Электромонтер по ремонту обмоток и изоляции электрооборудования,144,з/п не указана,ТОО Электродвигатель,Вакансия опубликована 14 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, Промышленная улица, 1",полный день,Полная занятость,Умение быстро усваивать новую информацию;Эксплуатация электрооборудования;Ответственность и пунктуальность;Желание работать и развиваться;Быстрообучаемый;Точность и внимательность;,https://almaty.hh.kz/vacancy/79303243,,Сервисное обслуживание/производство
Администратор,8,от 120 000 KZT на руки,ИП AQUA BABY,Вакансия опубликована 15 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Сагадата Нурмагамбетова, 42/1",сменный график,Полная занятость,E9,https://almaty.hh.kz/vacancy/80405086,,
Медицинская сестра (медицинский брат)/ассистент врача стоматолога,64,от 120 000 до 200 000 KZT на руки,ТОО Smile Clinic,Вакансия опубликована 12 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Антона Чехова, 72",полный день,Полная занятость,Пользователь ПК;Работа в команде;Навыки межличностного общения;Стоматология;Английский — A1 — Начальный;,https://almaty.hh.kz/vacancy/80330131,,Медицина
Администратор,8,от 160 000 до 180 000 KZT до вычета налогов,ИП Иванова (TERRASPORT fitness club),Вакансия опубликована 2 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, проспект Независимости, 5/3",сменный график,Полная занятость,Пользователь ПК;Грамотная речь;Работа в команде;Навыки продаж;Проведение ревизий;,https://almaty.hh.kz/vacancy/79984486,,
Инженер-химик / специалист испытательной лаборатории,40,от 200 000 KZT до вычета налогов,ТОО ЦентрЭКОпроект,Вакансия опубликована 12 мая 2023 в Усть-Каменогорске,Алматы,полный день,Полная занятость,Пользователь ПК;Ведение отчетности;оформление документации;Умение работать в коллективе;,https://almaty.hh.kz/vacancy/80332749,,
Помощник резчика по стеклу,40,от 150 000 до 200 000 KZT на руки,ИП ЛЕНВИТ Поршнева Елена Анатольевна,Вакансия опубликована 2 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Калинина, 87",полный день,Полная занятость,Ответственность и исполнительность;Умение находить общий язык;,https://almaty.hh.kz/vacancy/78921978,,
Дизайнер,34,от 150 000 KZT на руки,ТОО Debut (Дебют),Вакансия опубликована 10 мая 2023 в Усть-Каменогорске,"Усть-Каменогорск, улица Максима Горького, 48/1",полный день,Полная занятость,E9,https://almaty.hh.kz/vacancy/80215259,,Массмедиа
Дизайнер Web-сайтов,IT и телекоммуникации,от 103 500 тенге,ИП Айзере,Вакансия опубликована 23.05.2023,Адреса нет,полный день,Проектная работа,Подготовка графических материалов для включения в графический интерфейс;,https://enbek.kz/ru/vacancy/dizainer-web-saitov~3104520,Первое рабочее место,IT
Маляр-штукатур,Строительство и архитектура,от 103 500 тенге,ИП БАКИРБАЕВ ДАНИЯР ТУРСЫНБЕКОВИЧ,Вакансия опубликована 19.05.2023,Адреса нет,полный день,Проектная работа,Выполнение внутренней штукатурки стен;,https://enbek.kz/ru/vacancy/malyar-shtukatur~3098170,Первое рабочее место,Строительство и архитектура
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Криптто""",Вакансия опубликована 19.05.2023,Адреса нет,полный день,Проектная работа,Исправление неисправностей компьютерных систем и комплексов;,https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~3098199,Первое рабочее место,IT
Закройщик,Производство,от 103 500 тенге,ИП Айзере,Вакансия опубликована 18.05.2023,Адреса нет,полный день,Проектная работа,Раскрой материалов;,https://enbek.kz/ru/vacancy/zakroishchik~3104558,Молодежная практика,Сервисное обслуживание/производство
Помощник юриста,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Администратор судов по Восточно-Казахстанской области Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)""",Вакансия опубликована 18.05.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3094958,Молодежная практика,Юриспруденция
Преподаватель по физической культуре,Культура и спорт,от 103 500 тенге,"Коммунальное государственное учреждение ""Спортивный клуб для людей с ограниченными возможностями"" управления физической культуры и спорта Восточно-Казахстанской области",Вакансия опубликована 17.05.2023,Адреса нет,полный день,Проектная работа,Моделирование учебно-тренировочных занятий;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~3100370,Молодежная практика,
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ ЖАЙСАНБАЕВ КУАНЫШ МАКСАТОВИЧ,Вакансия опубликована 17.05.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3093045,Молодежная практика,Юриспруденция
Медицинская сестра (высокой квалификации),Медицина и фармацевтика,от 103 500 тенге,"ИП ""DEMEY""",Вакансия опубликована 10.05.2023,Адреса нет,полный день,Проектная работа,Ассистирование при малых акушерских и гинекологических операциях;,https://enbek.kz/ru/vacancy/medicinskaya-sestra-(vysokoi-kvalifikacii)~3111098,Молодежная практика,Медицина
IT-дизайнер,IT и телекоммуникации,от 103 500 тенге,ИП Айзере,Вакансия опубликована 05.05.2023,Адреса нет,полный день,Проектная работа,Планирование и выполнение работ по системному анализу;,https://enbek.kz/ru/vacancy/it-dizainer~3073497,Первое рабочее место,IT
Делопроизводитель,Финансы и бухучет,от 103 500 тенге,"республиканское государственное учреждение ""Управление государственных доходов по городу Усть-Каменогорск Департамента государственных доходов по Восточно-Казахстанской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 04.05.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~3079507,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"республиканское государственное учреждение ""Управление государственных доходов по городу Усть-Каменогорск Департамента государственных доходов по Восточно-Казахстанской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 04.05.2023,Адреса нет,полный день,Проектная работа,Работа в творческом коллективе с другими исполнителями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3079511,Молодежная практика,Юриспруденция
Няня в детском саду,Образование и воспитание,от 103 500 тенге,ИП Школа логопеда,Вакансия опубликована 19.04.2023,Адреса нет,полный день,Проектная работа,Поддержание дисциплины в группе;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~3041568,Первое рабочее место,
Менеджер по онлайн-продажам,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебный центр Луч""",Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Привлечение клиентов с целью увеличения объёмов продаж;,https://enbek.kz/ru/vacancy/menedzher-po-onlain-prodazham~3035804,Первое рабочее место,Журналистика
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Ali,Вакансия опубликована 17.04.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~3037043,Молодежная практика,Финансы
Инженер по сварке,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Республиканское государственное учреждение ""Управление по чрезвычайным ситуациям города Усть-Каменогорска Департамента по чрезвычайным ситуациям Восточно-Казахстанской области Министерства по чрезвычайным ситуациям Республики Казахстан""",Вакансия опубликована 12.04.2023,Адреса нет,полный день,Проектная работа,Наладка и испытания;,https://enbek.kz/ru/vacancy/inzhener-po-svarke~3036408,Молодежная практика,
Тренер,Культура и спорт,от 103 500 тенге,ИП Салахутдинова Анастасия Анатольевна,Вакансия опубликована 12.04.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/trener~3027936,Первое рабочее место,
Логопед,Образование и воспитание,от 103 500 тенге,ИП Салахутдинова Анастасия Анатольевна,Вакансия опубликована 12.04.2023,Адреса нет,полный день,Проектная работа,Выявление причин возникновения дефектов;,https://enbek.kz/ru/vacancy/logoped~3027937,Первое рабочее место,
Помощник юриста,Юриспруденция,от 103 500 тенге,ЧСИ КАРАТАЛОВ,Вакансия опубликована 11.04.2023,Адреса нет,полный день,Проектная работа,подготовка проектов процессуальных и иных документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~3023218,Молодежная практика,Юриспруденция
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KAZPROMTEX SERVICE""",Вакансия опубликована 11.04.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~3023413,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебный центр Renaissance""",Вакансия опубликована 10.04.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~3021236,Молодежная практика,Юриспруденция
Швея,Производство,от 103 500 тенге,ИП Айзере,Вакансия опубликована 07.04.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~3025713,Первое рабочее место,Сервисное обслуживание/производство
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,Kingdom Education,Вакансия опубликована 07.04.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~3025598,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,Kingdom Education,Вакансия опубликована 07.04.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~3025599,Молодежная практика,
Бухгалтер-ревизор,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Совместное предприятие ""Юта""",Вакансия опубликована 06.04.2023,Адреса нет,полный день,Проектная работа,Ведение производственного аудита;,https://enbek.kz/ru/vacancy/bukhgalter-revizor~3020921,Молодежная практика,Финансы
Санитарный фельдшер,Медицина и фармацевтика,от 103 500 тенге,ИП МАҒЗИ,Вакансия опубликована 03.04.2023,Адреса нет,полный день,Проектная работа,"Санитарный надзор, организация и проведение противоэпидемических мероприятий;",https://enbek.kz/ru/vacancy/sanitarnyi-feldsher~3014987,Первое рабочее место,Медицина
Слесарь по контрольно-измерительным приборам и автоматике,Производство,от 103 500 тенге,"ИП  ""ЭнБиС- сервис""",Вакансия опубликована 03.04.2023,Адреса нет,полный день,Проектная работа,Диагностика  и наладка работ измерительных приборов и оборудования;,https://enbek.kz/ru/vacancy/slesar-po-kontrolno-izmeritelnym-priboram-i-avtomatike~3012720,Первое рабочее место,Сервисное обслуживание/производство
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП КУЛЬЖАБАЕВА,Вакансия опубликована 17.03.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2984233,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП КУЛЬЖАБАЕВА,Вакансия опубликована 17.03.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2984234,Молодежная практика,Финансы
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"ИП ""Дамыту орталығы Da Vinci""",Вакансия опубликована 16.03.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2987470,Молодежная практика,
Фармацевт (провизор),Медицина и фармацевтика,от 103 500 тенге,"Усть-Каменогорский филиал товарищества с ограниченной ответственностью ""ФАРМАКОМ""",Вакансия опубликована 15.03.2023,Адреса нет,полный день,Проектная работа,Предметно-количественный учет лекарственных средств;,https://enbek.kz/ru/vacancy/farmacevt-(provizor)~2984877,Молодежная практика,Медицина
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Учебный центр Renaissance""",Вакансия опубликована 15.03.2023,Адреса нет,полный день,Проектная работа,Администрирование канцелярских и офисных принадлежностей;,https://enbek.kz/ru/vacancy/ofis-menedzher~2975569,Первое рабочее место,Менеджмент
"Монтажник приборов и аппаратуры автоматического контроля, регулирования и управления",Энергетика,от 103 500 тенге,"ИП  ""ЭнБиС- сервис""",Вакансия опубликована 13.03.2023,Адреса нет,полный день,Проектная работа,Выполнение электромонтажных работ;,"https://enbek.kz/ru/vacancy/montazhnik-priborov-i-apparatury-avtomaticheskogo-kontrolya,-regulirovaniya-i-upravleniya~2979608",Молодежная практика,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"ИП ""MIRAS""",Вакансия опубликована 10.03.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2977357,Молодежная практика,
Дизайнер мебели,Производство,от 103 500 тенге,ИП Айзере,Вакансия опубликована 02.03.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна новой продукции;,https://enbek.kz/ru/vacancy/dizainer-mebeli~2961115,Молодежная практика,Сервисное обслуживание/производство
Обработчик рыбы,Производство,от 103 500 тенге,ИП Аяужан,Вакансия опубликована 28.02.2023,Адреса нет,полный день,Проектная работа,отлов;,https://enbek.kz/ru/vacancy/obrabotchik-ryby~2956001,Первое рабочее место,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СтатусЪ""",Вакансия опубликована 24.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2941245,Молодежная практика,Финансы
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Smile Clinic""",Вакансия опубликована 23.02.2023,Адреса нет,полный день,Проектная работа,"Стерилизация лабораторного инструмента, посуды;",https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2938544,Молодежная практика,Медицина
Геодезист,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""GeoProekt-UK""",Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Камеральная обработка материалов инженерно -геодезических и -гидрографических работ;,https://enbek.kz/ru/vacancy/geodezist~2944584,Молодежная практика,Строительство и архитектура
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Усть-Каменогорская городская территориальная инспекция Комитета государственной инспекции в агропромышленном комплексе Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Владение ПК;,https://enbek.kz/ru/vacancy/deloproizvoditel~2936005,Молодежная практика,Менеджмент
Архитектор,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""GeoProekt-UK""",Вакансия опубликована 22.02.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/arkhitektor~2936347,Первое рабочее место,Строительство и архитектура
Помощник юриста,Юриспруденция,от 103 500 тенге,"Восточно-Казахстанский областной филиал ОО ФСО ""Динамо""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2942743,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 102 000 тенге,"Восточно-Казахстанский областной филиал ОО ФСО ""Динамо""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2942744,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"ИП ""НАЙЗА""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2942595,Молодежная практика,IT
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 103 500 тенге,"Общественное объединение ""Общество Инвалидов ""Мархабат.KZ""",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2938755,Молодежная практика,
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Филиал Республиканского государственного казенного предприятия ""Центр судебных экспертиз Министерства юстиции Республики Казахстан"" Институт судебных экспертиз по Восточно-Казахстанской области",Вакансия опубликована 21.02.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2931670,Молодежная практика,Юриспруденция
