Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима Актюбинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/ekonomist~2830248,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима Актюбинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2830249,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима Актюбинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ведение документации и формирование отчетности;,https://enbek.kz/ru/vacancy/finansist~2830250,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Аппарат акима Актюбинской области""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2830251,Молодежная практика,Юриспруденция
Зубной техник,Медицина и фармацевтика,от 103 500 тенге,"Частное учреждение ""Учебно-производственный и медицинский центр инвалидов ""Сауап""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Изготовление несъемных зубных протезов;,https://enbek.kz/ru/vacancy/zubnoi-tekhnik~2830670,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Частное учреждение ""Учебно-производственный и медицинский центр инвалидов ""Сауап""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2830671,Молодежная практика,Медицина
Врач-стоматолог,Медицина и фармацевтика,от 103 500 тенге,"Частное учреждение ""Учебно-производственный и медицинский центр инвалидов ""Сауап""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Лечение воспалительных заболеваний челюстно-лицевой области;,https://enbek.kz/ru/vacancy/vrach-stomatolog~2830672,Молодежная практика,Медицина
Зубной техник,Медицина и фармацевтика,от 103 500 тенге,"Частное учреждение ""Учебно-производственный и медицинский центр инвалидов ""Сауап""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Изготовление несъемных зубных протезов;,https://enbek.kz/ru/vacancy/zubnoi-tekhnik~2830673,Молодежная практика,Медицина
Врач-стоматолог,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Стоматологический центр доктора Сагинбаевой Гайни""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Лечение воспалительных заболеваний челюстно-лицевой области;,https://enbek.kz/ru/vacancy/vrach-stomatolog~2830698,Первое рабочее место,Медицина
Зубной техник,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Стоматологический центр доктора Сагинбаевой Гайни""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Изготовление ортодонтических аппаратов;,https://enbek.kz/ru/vacancy/zubnoi-tekhnik~2830711,Молодежная практика,Медицина
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,"Частное учреждение ""Учебно-производственный и медицинский центр инвалидов ""Сауап""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2835213,Первое рабочее место,Медицина
Инженер-энергетик,Энергетика,от 103 500 тенге,"Государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Анализ состояния и режима работы линий электропередачи;,https://enbek.kz/ru/vacancy/inzhener-energetik~2842578,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Отдел занятости и социальных программ города Актобе""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2842539,Молодежная практика,Юриспруденция
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное учреждение ""Отдел занятости и социальных программ города Актобе""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2842537,Молодежная практика,IT
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Отдел государственных закупок города Актобе""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Использование компьютера и других средств коммуникации;,https://enbek.kz/ru/vacancy/ekonomist~2842514,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по управлению земельными ресурсами Актюбинской области Комитета по управлению земельными ресурсами Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2842463,Молодежная практика,Финансы
Инженер по землеустройству,Строительство и архитектура,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по управлению земельными ресурсами Актюбинской области Комитета по управлению земельными ресурсами Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Владение компьютером;,https://enbek.kz/ru/vacancy/inzhener-po-zemleustroistvu~2842464,Молодежная практика,Строительство и архитектура
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент по управлению земельными ресурсами Актюбинской области Комитета по управлению земельными ресурсами Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2842465,Молодежная практика,Юриспруденция
Учитель физической культуры и спорта,Образование и воспитание,от 103 500 тенге,"Репетиторский центр ""Дара бала""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оценка физического состояния учащихся;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2842417,Молодежная практика,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Профессиональная игра на инструменте;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2842134,Первое рабочее место,
Школьный психолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Характеристика структуры формирующегося психического дефекта в процессуальном заболевании;,https://enbek.kz/ru/vacancy/shkolnyi-psikholog~2842133,Первое рабочее место,
Преподаватель колледжа в области права,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Опыт классного руководства;,https://enbek.kz/ru/vacancy/prepodavatel-kolledzha-v-oblasti-prava~2842136,Первое рабочее место,
Учитель информатики,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-informatiki~2842135,Первое рабочее место,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2842137,Первое рабочее место,
Преподаватель по физической культуре,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~2842138,Первое рабочее место,
Учитель истории,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-istorii~2842139,Первое рабочее место,
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2842140,Первое рабочее место,
Преподаватель колледжа в области математики и статистики,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актюбинский высший мультипрофильный колледж""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/prepodavatel-kolledzha-v-oblasti-matematiki-i-statistiki~2842141,Первое рабочее место,
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Международное высшее учебное заведение ""Казахско-Русский Международный университет"" (ТОО ""МВУЗ ""КРМУ"")",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Отладка программного кода приложения;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2842069,Молодежная практика,IT
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Международное высшее учебное заведение ""Казахско-Русский Международный университет"" (ТОО ""МВУЗ ""КРМУ"")",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2842070,Молодежная практика,Юриспруденция
Техник-проектировщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Батыс Сәулет-2021""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Владение ПК;,https://enbek.kz/ru/vacancy/tekhnik-proektirovshchik~2841680,Молодежная практика,Строительство и архитектура
Техник биолог-лаборант,Наука и консалтинг,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Актобе Фудс""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Выполнение гидробиологического анализа воды;,https://enbek.kz/ru/vacancy/tekhnik-biolog-laborant~2840816,Молодежная практика,Наука
Артист танцевального (хорового) коллектива,Культура и спорт,от 103 500 тенге,"Частное учреждение ""Высший многопрофильный колледж ""Болашак""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в творческом коллективе с балетмейстером;,https://enbek.kz/ru/vacancy/artist-tancevalnogo-(khorovogo)-kollektiva~2840197,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное коммунальное предприятие ""Областной перинатальный центр"" на праве хозяйственного ведения государственного учреждения ""Управление здравоохранения Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2836052,Первое рабочее место,Финансы
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие ""Областной перинатальный центр"" на праве хозяйственного ведения государственного учреждения ""Управление здравоохранения Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2836024,Молодежная практика,Медицина
Акушер(ка),Медицина и фармацевтика,от 103 500 тенге,"Государственное коммунальное предприятие ""Областной перинатальный центр"" на праве хозяйственного ведения государственного учреждения ""Управление здравоохранения Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ассистирование при малых акушерских и гинекологических операциях;,https://enbek.kz/ru/vacancy/akusher(ka)~2836026,Молодежная практика,Медицина
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное коммунальное предприятие ""Областной перинатальный центр"" на праве хозяйственного ведения государственного учреждения ""Управление здравоохранения Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2836025,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Коммунальное государственное учреждение ""Областной молодежный ресурсный центр"" государственного учреждения ""Управление внутренней политики Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/yurist~2839266,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Коммунальное государственное учреждение ""Областной молодежный ресурсный центр"" государственного учреждения ""Управление внутренней политики Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/bukhgalter~2839267,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Актюбинский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2824681,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Актюбинский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2824682,Молодежная практика,Юриспруденция
Швея,Производство,от 103 500 тенге,"Государственное коммунальное казенное предприятие ""Актюбинский колледж сервиса"" Государственного учреждения ""Управление образования Актюбинской области""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2825127,Молодежная практика,Сервисное обслуживание/производство
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по городу Актобе Департамента государственных доходов по Актюбинской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2825167,Молодежная практика,Финансы
Специалист по земельным ресурсам,Производство,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация ""Правительство для граждан"" по Актюбинской области",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Знание рациональных систем обработки почвы;,https://enbek.kz/ru/vacancy/specialist-po-zemelnym-resursam~2826097,Молодежная практика,Сервисное обслуживание/производство
Экономист,Финансы и бухучет,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация ""Правительство для граждан"" по Актюбинской области",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2826098,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация ""Правительство для граждан"" по Актюбинской области",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2826099,Молодежная практика,Юриспруденция
Техник по кадастру и землеустройству,Строительство и архитектура,от 103 500 тенге,"Филиал некоммерческого акционерного общества ""Государственная корпорация ""Правительство для граждан"" по Актюбинской области",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Проводить технические измерения различных помещений, составлять план и спецификацию помещений;",https://enbek.kz/ru/vacancy/tekhnik-po-kadastru-i-zemleustroistvu~2826100,Молодежная практика,Строительство и архитектура
Техник-программист,IT и телекоммуникации,от 103 500 тенге,NA HABARE,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,уверенный пользователь пк;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2833392,Молодежная практика,IT
Техник-программист,IT и телекоммуникации,от 103 500 тенге,AbiqA,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,уверенный пользователь пк;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2833424,Молодежная практика,IT
Техник-программист,IT и телекоммуникации,от 103 500 тенге,NA HABARE,Вакансия опубликована 10.01.2023,Адреса нет,полный день,Проектная работа,уверенный пользователь пк;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2833433,Первое рабочее место,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""PSW Group""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2831886,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства Актюбинской области""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Применение международных стандартов финансовой отчетности;,https://enbek.kz/ru/vacancy/finansist~2830473,Молодежная практика,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление энергетики и жилищно-коммунального хозяйства Актюбинской области""",Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2830474,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП Нұр Science Ғылыми Әдістеме Жоғары Мектебі,Вакансия опубликована 07.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2828372,Молодежная практика,Финансы
Техник-электрик,Энергетика,от 103 500 тенге,ИП Нұр Science Ғылыми Әдістеме Жоғары Мектебі,Вакансия опубликована 07.01.2023,Адреса нет,полный день,Проектная работа,"Ремонт, монтаж и демонтаж электроустановок;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~2828373,Молодежная практика,Сервисное обслуживание/производство
Секретарь,HR и секретариат,от 103 500 тенге,ИП Нұр Science Ғылыми Әдістеме Жоғары Мектебі,Вакансия опубликована 07.01.2023,Адреса нет,полный день,Проектная работа,Встреча и учет посетителей;,https://enbek.kz/ru/vacancy/sekretar~2828374,Первое рабочее место,Менеджмент
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""A-Textile""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Работы по пошиву изделий по индивидуальным заказам;,https://enbek.kz/ru/vacancy/shveya~2825639,Молодежная практика,Сервисное обслуживание/производство
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"ИП ""LinguaSchool""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2819840,Молодежная практика,
Художник-конструктор (дизайнер),Культура и спорт,от 91 890 тенге,"Коммунальное государственное учреждение ""Актюбинский областной музей искусств"" государственного учреждения ""Управление культуры, архивов и документации Актюбинской области""",Вакансия опубликована 01.12.2022,Адреса нет,полный день,Проектная работа,Дизайн;,https://enbek.kz/ru/vacancy/khudozhnik-konstruktor-(dizainer)~2760972,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 91 890 тенге,ИП Конекбаева,Вакансия опубликована 18.11.2022,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2741206,Молодежная практика,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Индивидуальный Предприниматель ""Самғау""",Вакансия опубликована 11.11.2022,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2728538,Молодежная практика,
Техник-геодезист,Производство,от 91 890 тенге,"государственное учреждение ""Отдел земельных отношений города Актобе""",Вакансия опубликована 10.11.2022,Адреса нет,полный день,Проектная работа,Геодезическая съемка участка работ;,https://enbek.kz/ru/vacancy/tekhnik-geodezist~2726080,Молодежная практика,Сервисное обслуживание/производство
Техник по метрологии,Наука и консалтинг,от 91 890 тенге,"Некоммерческое акционерное общество ""Актюбинский региональный университет имени К.Жубанова""",Вакансия опубликована 14.10.2022,Адреса нет,полный день,Проектная работа,Подготовка и обоснование выводов о состоянии метрологического обеспечения;,https://enbek.kz/ru/vacancy/tekhnik-po-metrologii~2675115,Молодежная практика,Наука
Биотехнолог,Наука и консалтинг,от 91 890 тенге,"Некоммерческое акционерное общество ""Актюбинский региональный университет имени К.Жубанова""",Вакансия опубликована 14.10.2022,Адреса нет,полный день,Проектная работа,Оценка причин и факторов риска возникновения и распространения инфекционных и неинфекционных заболеваний;,https://enbek.kz/ru/vacancy/biotekhnolog~2675116,Молодежная практика,Наука
Техник-программист,IT и телекоммуникации,от 91 890 тенге,"Государственное коммунальное казенное предприятие ""Актюбинский автомобильно-дорожный колледж"" Государственного учреждения ""Управление образования Актюбинской области""",Вакансия опубликована 09.09.2022,Адреса нет,полный день,Проектная работа,Испытание изделий робототехники;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2592508,Молодежная практика,IT
Программист-аналитик,IT и телекоммуникации,от 91 890 тенге,"Государственное коммунальное казенное предприятие ""Актюбинский автомобильно-дорожный колледж"" Государственного учреждения ""Управление образования Актюбинской области""",Вакансия опубликована 09.09.2022,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/programmist-analitik~2592509,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 91 890 тенге,"Государственное коммунальное казенное предприятие ""Актюбинский автомобильно-дорожный колледж"" Государственного учреждения ""Управление образования Актюбинской области""",Вакансия опубликована 09.09.2022,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2592511,Молодежная практика,Финансы
Юрист,Юриспруденция,от 91 890 тенге,"Государственное коммунальное казенное предприятие ""Актюбинский автомобильно-дорожный колледж"" Государственного учреждения ""Управление образования Актюбинской области""",Вакансия опубликована 09.09.2022,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2592512,Молодежная практика,Юриспруденция
Фармацевт (средней квалификации),Медицина и фармацевтика,от 91 890 тенге,ИП ТУЛЕНОВА ЖАННА АУЕЗОВНА,Вакансия опубликована 08.09.2022,Адреса нет,полный день,Проектная работа,Общие знания фармацевтики;,https://enbek.kz/ru/vacancy/farmacevt-(srednei-kvalifikacii)~2592532,Молодежная практика,Медицина
Помощник юриста,Юриспруденция,от 91 890 тенге,"Региональное представительство товарищества с ограниченной ответственностью ""Коллекторское агентство ""ТАЙМ ИНВЕСТ"" в городе Актобе",Вакансия опубликована 08.09.2022,Адреса нет,полный день,Проектная работа,работа с должниками;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2594601,Молодежная практика,Юриспруденция
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 91 890 тенге,Международная Детская Академия FasTracKids,Вакансия опубликована 02.09.2022,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2576341,Молодежная практика,
Воспитатель,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Kinder Joy""",Вакансия опубликована 27.08.2022,Адреса нет,полный день,Проектная работа,ответственный;,https://enbek.kz/ru/vacancy/vospitatel~2562526,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 91 890 тенге,"Товарищество с ограниченной ответственностью ""Kinder Joy""",Вакансия опубликована 27.08.2022,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2562527,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 91 890 тенге,"Государственное учреждение ""Управление образования Актюбинской области""",Вакансия опубликована 15.08.2022,Адреса нет,полный день,Проектная работа,Ведение учебной документации;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2529018,Молодежная практика,
Учитель изобразительного искусства,Образование и воспитание,от 91 890 тенге,"Государственное учреждение ""Управление образования Актюбинской области""",Вакансия опубликована 15.08.2022,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2529019,Молодежная практика,
